"Jahr","PLZ","Generalabonnement","Generalabonnement.Flag","Halbtaxabonnement","Halbtaxabonnement.Flag","Bevölkerung","anteil_ga_besitzer","anteil_hta_besitzer"
2014,2364,9.24489795918367,1,20,NA,223,4.1456941521003,8.96860986547085
2018,3792,70,NA,653,NA,1835,3.81471389645777,35.5858310626703
2014,2514,96,NA,217,NA,580,16.551724137931,37.4137931034483
2018,3807,26,NA,154,NA,438,5.93607305936073,35.1598173515982
2014,2518,25,NA,138,NA,721,3.46740638002774,19.1400832177531
2018,3822,37,NA,358,NA,804,4.60199004975124,44.5273631840796
2014,2520,230,NA,967,NA,3588,6.41025641025641,26.9509476031215
2018,3823,36,NA,747,NA,875,4.11428571428571,85.3714285714286
2014,2523,9.24489795918367,1,170,NA,1013,0.912625662308359,16.781836130306
2018,3860,267,NA,1849,NA,4893,5.45677498467198,37.7886777028408
2014,2542,223,NA,966,NA,3971,5.61571392596323,24.326366154621
2018,3863,11.1194029850746,1,73,NA,197,5.64436699749981,37.0558375634518
2014,2572,227,NA,851,NA,2256,10.0620567375887,37.7216312056738
2018,3864,11.1194029850746,1,119,NA,263,4.22790988025651,45.2471482889734
2014,2612,29,NA,98,NA,461,6.29067245119306,21.2581344902386
2018,3905,48,NA,134,NA,370,12.972972972973,36.2162162162162
2014,2613,35,NA,194,NA,892,3.9237668161435,21.7488789237668
2018,3908,25,NA,134,NA,347,7.20461095100865,38.6167146974063
2014,2616,34,NA,220,NA,857,3.96732788798133,25.6709451575263
2018,3912,133,NA,351,NA,915,14.5355191256831,38.3606557377049
2014,2710,122,NA,588,NA,3551,3.43565192903407,16.5587158546888
2018,3922,173,NA,655,NA,1362,12.7019089574156,48.0910425844347
2014,2715,9.24489795918367,1,10.912,2,64,14.4451530612245,17.05
2018,3923,50,NA,259,NA,481,10.3950103950104,53.8461538461538
2014,2717,9.24489795918367,1,10.912,2,74,12.4931053502482,14.7459459459459
2018,3926,27,NA,120,NA,233,11.587982832618,51.5021459227468
2014,2742,21,NA,69,NA,423,4.9645390070922,16.3120567375887
2018,3928,39,NA,196,NA,435,8.96551724137931,45.0574712643678
2014,2803,9.24489795918367,1,53,NA,269,3.43676504058873,19.7026022304833
2018,3931,101,NA,286,NA,649,15.5624036979969,44.0677966101695
2014,2806,9.24489795918367,1,10.912,2,111,8.32873690016547,9.83063063063063
2018,3943,43,NA,182,NA,444,9.68468468468468,40.990990990991
2014,2813,9.24489795918367,1,10.912,2,137,6.74810070013407,7.96496350364964
2018,3956,65,NA,160,NA,414,15.7004830917874,38.6473429951691
2014,2824,82,NA,334,NA,1801,4.55302609661299,18.5452526374237
2018,3960,754,NA,4202,NA,14823,5.08668960399379,28.3478378196047
2014,2827,41,NA,124,NA,564,7.26950354609929,21.9858156028369
2018,3976,11.1194029850746,1,192,NA,926,1.20079945843139,20.7343412526998
2014,2828,9.24489795918367,1,91,NA,497,1.8601404344434,18.3098591549296
2018,3977,62,NA,386,NA,1878,3.3013844515442,20.5537806176784
2014,2855,58,NA,203,NA,1161,4.99569336778639,17.4849267872524
2018,3982,110,NA,375,NA,984,11.1788617886179,38.109756097561
2014,2886,9.24489795918367,1,10.912,2,78,11.8524332810047,13.9897435897436
2018,3991,11.1194029850746,1,48,NA,116,9.58569222851261,41.3793103448276
2014,2887,9.24489795918367,1,21,NA,134,6.89917758148035,15.6716417910448
2018,3992,24,NA,173,NA,326,7.36196319018405,53.0674846625767
2014,2905,9.24489795918367,1,107,NA,752,1.22937472861485,14.2287234042553
2018,3993,44,NA,160,NA,424,10.377358490566,37.7358490566038
2014,2906,9.24489795918367,1,108,NA,626,1.47682076025298,17.2523961661342
2018,3995,51,NA,245,NA,492,10.3658536585366,49.7967479674797
2014,2907,9.24489795918367,1,22,NA,158,5.85120123998967,13.9240506329114
2018,4001,47,NA,235,NA,304,15.4605263157895,77.3026315789474
2014,2912,9.24489795918367,1,21,NA,203,4.55413692570624,10.3448275862069
2018,4056,1160,NA,6889,NA,20742,5.59251759714589,33.2128049368431
2014,2933,9.24489795918367,1,43,NA,372,2.48518762343647,11.5591397849462
2018,4101,10.3114754098361,1,10.8771929824561,2,61,16.9040580489116,17.8314639056658
2014,2947,9.24489795918367,1,47,NA,314,2.9442350188483,14.968152866242
2018,4103,276,NA,2352,NA,6625,4.16603773584906,35.5018867924528
2014,3011,1362,NA,3351,NA,4619,29.486901926824,72.5481705996969
2018,4106,323,NA,3090,NA,9834,3.2845230831808,31.4215985356925
2014,3019,54,NA,352,NA,868,6.22119815668203,40.5529953917051
2018,4107,161,NA,1533,NA,5267,3.05676855895197,29.1057528004557
2014,3032,479,NA,1967,NA,4579,10.4607993011575,42.9569775060057
2018,4144,464,NA,3373,NA,9129,5.08270347245043,36.9481870960675
2014,3037,194,NA,799,NA,1617,11.9975262832406,49.4124922696351
2018,4153,628,NA,5356,NA,19254,3.26165991482289,27.8175963436169
2014,3044,57,NA,297,NA,649,8.78274268104776,45.7627118644068
2018,4204,10.3114754098361,1,230,NA,913,1.12940584992728,25.1916757940854
2014,3045,124,NA,522,NA,1239,10.0080710250202,42.1307506053269
2018,4207,10.3114754098361,1,138,NA,768,1.3426400273224,17.96875
2014,3053,924,NA,3808,NA,9740,9.48665297741273,39.0965092402464
2018,4224,10.3114754098361,1,84,NA,443,2.32764681937609,18.961625282167
2014,3065,659,NA,2721,NA,5875,11.2170212765957,46.3148936170213
2018,4225,34,NA,266,NA,1637,2.07697006719609,16.2492364080635
2014,3075,327,NA,1374,NA,3923,8.33545755799133,35.0242161611012
2018,4252,10.3114754098361,1,149,NA,798,1.29216483832532,18.671679197995
2014,3087,11.8607594936709,1,143,NA,525,2.25919228450874,27.2380952380952
2018,4317,29,NA,262,NA,1066,2.72045028142589,24.577861163227
2014,3096,31,NA,216,NA,887,3.49492671927847,24.3517474633596
2018,4324,25,NA,203,NA,1074,2.32774674115456,18.901303538175
2014,3110,1452,NA,4792,NA,11096,13.0857966834895,43.1867339581831
2018,4414,127,NA,958,NA,4488,2.82976827094474,21.3458110516934
2014,3111,47,NA,147,NA,404,11.6336633663366,36.3861386138614
2018,4419,50,NA,466,NA,1436,3.48189415041783,32.4512534818941
2014,3113,254,NA,1240,NA,2943,8.63064899762147,42.1338769962623
2018,4433,38,NA,229,NA,715,5.31468531468532,32.027972027972
2014,3116,112,NA,477,NA,1443,7.76160776160776,33.0561330561331
2018,4441,41,NA,316,NA,1362,3.01027900146843,23.201174743025
2014,3126,157,NA,486,NA,1300,12.0769230769231,37.3846153846154
2018,4453,10.3114754098361,1,78,NA,263,3.92071308358786,29.6577946768061
2014,3152,21,NA,158,NA,730,2.87671232876712,21.6438356164384
2018,4458,10.3114754098361,1,135,NA,529,1.94923920790852,25.5198487712665
2014,3158,23,NA,150,NA,695,3.30935251798561,21.5827338129496
2018,4461,32,NA,253,NA,812,3.94088669950739,31.1576354679803
2014,3179,30,NA,100,NA,432,6.94444444444444,23.1481481481481
2018,4463,31,NA,250,NA,1047,2.96084049665712,23.8777459407832
2014,3186,515,NA,2230,NA,7613,6.76474451595954,29.292000525417
2018,4465,10.3114754098361,1,75,NA,269,3.8332622341398,27.8810408921933
2014,3205,77,NA,341,NA,1035,7.43961352657005,32.9468599033816
2018,4469,10.3114754098361,1,151,NA,566,1.82181544343393,26.678445229682
2014,3208,11.8607594936709,1,61,NA,240,4.94198312236287,25.4166666666667
2018,4494,21,NA,184,NA,474,4.43037974683544,38.8185654008439
2014,3210,524,NA,1302,NA,4829,10.8511078898323,26.9621039552702
2018,4513,367,NA,1493,NA,3778,9.71413446267867,39.5182636315511
2014,3232,436,NA,979,NA,3388,12.8689492325856,28.8961038961039
2018,4524,52,NA,400,NA,1198,4.34056761268781,33.3889816360601
2014,3237,35,NA,153,NA,568,6.16197183098592,26.9366197183099
2018,4532,122,NA,495,NA,1017,11.9960668633235,48.6725663716814
2014,3255,45,NA,367,NA,1112,4.04676258992806,33.0035971223022
2018,4534,61,NA,296,NA,976,6.25,30.327868852459
2014,3262,61,NA,222,NA,645,9.45736434108527,34.4186046511628
2018,4557,42,NA,284,NA,846,4.9645390070922,33.5697399527187
2014,3267,122,NA,568,NA,1682,7.25326991676576,33.769322235434
2018,4562,594,NA,2410,NA,8256,7.19476744186047,29.1908914728682
2014,3268,11.8607594936709,1,145,NA,489,2.42551318888975,29.6523517382413
2018,4563,249,NA,983,NA,5213,4.77652023786687,18.856704392864
2014,3280,653,NA,2100,NA,7453,8.76157252113243,28.1765731920032
2018,4566,143,NA,950,NA,2996,4.77303070761015,31.7089452603471
2014,3283,87,NA,548,NA,1954,4.45240532241556,28.0450358239509
2018,4581,10.3114754098361,1,100,NA,266,3.87649451497596,37.593984962406
2014,3285,35,NA,142,NA,652,5.3680981595092,21.7791411042945
2018,4612,527,NA,1459,NA,5059,10.4170784740067,28.8396916386638
2014,3296,67,NA,337,NA,1526,4.39056356487549,22.083879423329
2018,4617,70,NA,460,NA,1652,4.23728813559322,27.8450363196126
2014,3303,612,NA,2389,NA,5990,10.2170283806344,39.8831385642738
2018,4656,258,NA,618,NA,1703,15.1497357604228,36.2889019377569
2014,3313,50,NA,179,NA,466,10.7296137339056,38.412017167382
2018,4663,672,NA,1680,NA,8195,8.20012202562538,20.5003050640635
2014,3372,11.8607594936709,1,52,NA,218,5.44071536406921,23.8532110091743
2018,4714,25,NA,127,NA,547,4.57038391224863,23.217550274223
2014,3374,11.8607594936709,1,97,NA,422,2.81060651508789,22.9857819905213
2018,4715,27,NA,118,NA,541,4.99075785582255,21.81146025878
2014,3419,11.8607594936709,1,99,NA,473,2.50756014665346,20.9302325581395
2018,4717,99,NA,463,NA,2173,4.55591348366314,21.3069489185458
2014,3429,11.8607594936709,1,106,NA,469,2.52894658713665,22.6012793176972
2018,4802,416,NA,1380,NA,4966,8.37696335078534,27.7889649617398
2014,3436,161,NA,679,NA,2631,6.11934625617636,25.8076776890916
2018,4812,78,NA,284,NA,912,8.55263157894737,31.140350877193
2014,3454,142,NA,662,NA,2512,5.65286624203822,26.3535031847134
2018,4852,449,NA,2025,NA,9062,4.95475612447583,22.3460604723019
2014,3456,11.8607594936709,1,34,NA,164,7.23217042297005,20.7317073170732
2018,4900,1798,NA,5028,NA,15465,11.6262528289686,32.5121241513094
2014,3464,11.8607594936709,1,40,NA,337,3.5195132028697,11.8694362017804
2018,4913,34,NA,153,NA,661,5.14372163388805,23.1467473524962
2014,3473,33,NA,169,NA,584,5.65068493150685,28.9383561643836
2018,4916,10.3114754098361,1,30,NA,156,6.6099201345103,19.2307692307692
2014,3475,11.8607594936709,1,92,NA,340,3.48845867460908,27.0588235294118
2018,4923,60,NA,308,NA,1573,3.81436745073109,19.5804195804196
2014,3504,56,NA,277,NA,878,6.37813211845102,31.5489749430524
2018,4932,200,NA,749,NA,2729,7.32869182850861,27.4459508977647
2014,3534,108,NA,495,NA,1786,6.04703247480403,27.7155655095185
2018,4955,20,NA,168,NA,730,2.73972602739726,23.013698630137
2014,3537,47,NA,307,NA,1812,2.59381898454746,16.9426048565121
2018,5014,196,NA,738,NA,2745,7.14025500910747,26.8852459016393
2014,3555,130,NA,510,NA,1640,7.92682926829268,31.0975609756098
2018,5017,0,NA,10.8771929824561,2,3,0,362.573099415205
2014,3619,11.8607594936709,1,98,NA,531,2.23366468807361,18.4557438794727
2018,5018,467,NA,1436,NA,4195,11.1323003575685,34.2312276519666
2014,3622,24,NA,116,NA,517,4.642166344294,22.4371373307544
2018,5024,432,NA,1461,NA,3698,11.6819902650081,39.5078420767983
2014,3629,163,NA,601,NA,1820,8.95604395604396,33.021978021978
2018,5032,354,NA,1152,NA,3985,8.88331242158093,28.9084065244668
2014,3634,191,NA,842,NA,2428,7.8665568369028,34.6787479406919
2018,5037,214,NA,1099,NA,3878,5.51830840639505,28.3393501805054
2014,3652,310,NA,815,NA,1837,16.8753402286336,44.3658138268917
2018,5043,57,NA,278,NA,1454,3.92022008253095,19.1196698762036
2014,3653,321,NA,1148,NA,2336,13.7414383561644,49.1438356164384
2018,5054,51,NA,382,NA,1782,2.86195286195286,21.4365881032548
2014,3657,11.8607594936709,1,148,NA,597,1.98672688336196,24.7906197654941
2018,5056,11.24,1,66,NA,302,3.72185430463576,21.8543046357616
2014,3663,52,NA,244,NA,840,6.19047619047619,29.047619047619
2018,5058,11.24,1,48,NA,166,6.7710843373494,28.9156626506024
2014,3671,77,NA,335,NA,1113,6.91823899371069,30.0988319856244
2018,5072,46,NA,302,NA,1026,4.48343079922027,29.4346978557505
2014,3672,305,NA,986,NA,3127,9.75375759513911,31.5318196354333
2018,5078,30,NA,175,NA,597,5.0251256281407,29.3132328308208
2014,3700,1673,NA,2961,NA,9005,18.5785674625208,32.8817323709051
2018,5080,100,NA,495,NA,2452,4.07830342577488,20.1876019575856
2014,3704,134,NA,374,NA,1132,11.8374558303887,33.0388692579505
2018,5082,107,NA,516,NA,2409,4.44167704441677,21.4196762141968
2014,3715,231,NA,939,NA,3442,6.71121441022661,27.2806507844277
2018,5085,20,NA,193,NA,971,2.05973223480947,19.8764160659114
2014,3723,11.8607594936709,1,70,NA,252,4.70665059272654,27.7777777777778
2018,5102,400,NA,1521,NA,5474,7.30727073438071,27.7858969674826
2014,3752,185,NA,733,NA,2429,7.616303005352,30.1770275833676
2018,5105,91,NA,583,NA,1582,5.75221238938053,36.8520859671302
2014,3758,32,NA,151,NA,563,5.68383658969805,26.8206039076377
2018,5112,26,NA,231,NA,831,3.12876052948255,27.797833935018
2014,3772,49,NA,202,NA,823,5.95382746051033,24.5443499392467
2018,5225,123,NA,536,NA,1580,7.78481012658228,33.9240506329114
2014,3775,150,NA,652,NA,2423,6.19067271976888,26.9087907552621
2018,5243,62,NA,325,NA,1109,5.59062218214608,29.3056807935077
2014,3782,11.8607594936709,1,210,NA,812,1.46068466670824,25.8620689655172
2018,5244,28,NA,182,NA,729,3.84087791495199,24.9657064471879
2014,3812,176,NA,865,NA,2494,7.05693664795509,34.6832397754611
2018,5245,43,NA,152,NA,440,9.77272727272727,34.5454545454545
2014,3823,37,NA,716,NA,925,4,77.4054054054054
2018,5275,11.24,1,108,NA,446,2.52017937219731,24.2152466367713
2014,3856,28,NA,180,NA,485,5.77319587628866,37.1134020618557
2018,5301,51,NA,115,NA,428,11.9158878504673,26.8691588785047
2014,3907,42,NA,122,NA,416,10.0961538461538,29.3269230769231
2018,5315,11.24,1,100,NA,330,3.40606060606061,30.3030303030303
2014,3920,346,NA,2745,NA,5770,5.99653379549393,47.5736568457539
2018,5318,11.24,1,98,NA,341,3.29618768328446,28.7390029325513
2014,3932,154,NA,638,NA,1366,11.2737920937042,46.705710102489
2018,5323,60,NA,136,NA,726,8.26446280991736,18.732782369146
2014,3934,45,NA,133,NA,278,16.1870503597122,47.841726618705
2018,5332,54,NA,200,NA,971,5.56127703398558,20.5973223480947
2014,3940,128,NA,486,NA,1389,9.21526277897768,34.9892008639309
2018,5406,233,NA,1073,NA,2699,8.63282697295295,39.7554649870322
2014,3943,46,NA,164,NA,459,10.0217864923747,35.7298474945534
2018,5413,165,NA,933,NA,2918,5.65455791638108,31.9739547635367
2014,3945,189,NA,656,NA,1817,10.4017611447441,36.1034672537149
2018,5425,48,NA,538,NA,1462,3.28317373461012,36.7989056087551
2014,3957,44,NA,176,NA,384,11.4583333333333,45.8333333333333
2018,5442,366,NA,1723,NA,5546,6.59935088351965,31.0674359899026
2014,3975,38,NA,858,NA,2227,1.70633138751684,38.5271665918276
2018,5444,95,NA,444,NA,1750,5.42857142857143,25.3714285714286
2014,3987,23,NA,116,NA,240,9.58333333333333,48.3333333333333
2018,5467,11.24,1,122,NA,506,2.22134387351779,24.1106719367589
2014,4052,1252,NA,7476,NA,20316,6.16263043906281,36.7985823981099
2018,5502,213,NA,760,NA,4016,5.30378486055777,18.9243027888446
2014,4125,710,NA,6819,NA,20774,3.41773370559353,32.8246847020314
2018,5503,212,NA,856,NA,2997,7.07374040707374,28.5618952285619
2014,4127,304,NA,2665,NA,10694,2.8427155414251,24.9205161772957
2018,5605,287,NA,954,NA,4810,5.96673596673597,19.8336798336798
2014,4143,250,NA,2160,NA,6505,3.84319754035357,33.2052267486549
2018,5616,137,NA,730,NA,2527,5.42144835773645,28.8880094974278
2014,4207,9.6865671641791,1,142,NA,760,1.2745483110762,18.6842105263158
2018,5626,52,NA,294,NA,1166,4.45969125214408,25.2144082332762
2014,4229,9.6865671641791,1,47,NA,287,3.37511051016694,16.3763066202091
2018,5628,65,NA,374,NA,1495,4.34782608695652,25.0167224080268
2014,4245,29,NA,279,NA,1256,2.30891719745223,22.2133757961783
2018,5644,74,NA,465,NA,2148,3.44506517690875,21.6480446927374
2014,4254,9.6865671641791,1,121,NA,768,1.26127176616915,15.7552083333333
2018,5722,506,NA,2099,NA,7734,6.5425394362555,27.1399017326093
2014,4302,9.6865671641791,1,231,NA,837,1.15729595748854,27.5985663082437
2018,5727,167,NA,607,NA,2720,6.13970588235294,22.3161764705882
2014,4317,23,NA,245,NA,1056,2.1780303030303,23.2007575757576
2018,5732,54,NA,333,NA,1304,4.14110429447853,25.5368098159509
2014,4414,121,NA,980,NA,4391,2.7556365292644,22.3183785014803
2018,5734,300,NA,1555,NA,8501,3.52899658863663,18.2919656510999
2014,4437,34,NA,203,NA,1186,2.86677908937605,17.1163575042159
2018,5735,29,NA,169,NA,749,3.87182910547397,22.5634178905207
2014,4441,29,NA,341,NA,1391,2.08483105679367,24.5147375988497
2018,6010,1503,NA,8530,NA,23674,6.34873701106699,36.0310889583509
2014,4448,63,NA,361,NA,1328,4.74397590361446,27.183734939759
2018,6013,7.58461538461538,1,63,NA,238,3.18681318681319,26.4705882352941
2014,4453,9.6865671641791,1,69,NA,264,3.66915422885572,26.1363636363636
2018,6014,432,NA,2140,NA,9652,4.47575631993369,22.1715706589308
2014,4455,98,NA,599,NA,2488,3.93890675241158,24.0755627009646
2018,6019,7.58461538461538,1,126,NA,451,1.6817329012451,27.9379157427938
2014,4457,32,NA,321,NA,1605,1.99376947040498,20
2018,6030,744,NA,4249,NA,13553,5.48955950712019,31.3509924002066
2014,4462,21,NA,174,NA,581,3.6144578313253,29.9483648881239
2018,6036,41,NA,377,NA,1475,2.77966101694915,25.5593220338983
2014,4463,24,NA,242,NA,954,2.51572327044025,25.3668763102725
2018,6037,225,NA,1443,NA,4974,4.52352231604343,29.0108564535585
2014,4513,350,NA,1285,NA,3783,9.25191646841131,33.9677504625958
2018,6039,7.58461538461538,1,10.8771929824561,2,22,34.4755244755245,49.4417862838916
2014,4524,45,NA,328,NA,1173,3.83631713554987,27.9624893435635
2018,6053,7.58461538461538,1,273,NA,716,1.05930382466695,38.1284916201117
2014,4537,143,NA,509,NA,2197,6.50887573964497,23.167956304051
2018,6056,7.58461538461538,1,350,NA,1219,0.62219978544835,28.7120590648072
2014,4542,147,NA,917,NA,3358,4.3776057176891,27.3079213817749
2018,6062,57,NA,602,NA,1440,3.95833333333333,41.8055555555556
2014,4578,9.6865671641791,1,56,NA,237,4.08715914100384,23.6286919831224
2018,6123,7.58461538461538,1,101,NA,505,1.5019040365575,20
2014,4587,9.6865671641791,1,77,NA,221,4.38306206523941,34.841628959276
2018,6166,54,NA,409,NA,1747,3.09101316542645,23.4115626788781
2014,4617,77,NA,411,NA,1657,4.64695232347616,24.8038624019312
2018,6196,43,NA,294,NA,1160,3.70689655172414,25.3448275862069
2014,4618,38,NA,184,NA,748,5.08021390374332,24.5989304812834
2018,6205,80,NA,608,NA,1622,4.93218249075216,37.4845869297164
2014,4625,138,NA,571,NA,2124,6.49717514124294,26.8832391713748
2018,6213,40,NA,228,NA,776,5.15463917525773,29.3814432989691
2014,4633,21,NA,95,NA,316,6.64556962025317,30.0632911392405
2018,6218,86,NA,615,NA,2254,3.81543921916593,27.284826974268
2014,4657,375,NA,983,NA,4841,7.74633340218963,20.3057219582731
2018,6235,7.58461538461538,1,184,NA,778,0.974886296223057,23.6503856041131
2014,4658,162,NA,665,NA,2807,5.77128607053794,23.6907730673317
2018,6247,114,NA,956,NA,4117,2.76900655817343,23.2207918387175
2014,4703,118,NA,480,NA,1755,6.72364672364672,27.3504273504274
2018,6260,327,NA,1459,NA,5363,6.0973335819504,27.2049226179377
2014,4719,9.6865671641791,1,54,NA,323,2.99893720253223,16.71826625387
2018,6280,314,NA,3062,NA,9444,3.32486234646336,32.4227022448115
2014,4852,363,NA,1817,NA,8434,4.30400758833294,21.5437514820963
2018,6289,30,NA,267,NA,1106,2.7124773960217,24.1410488245931
2014,4853,82,NA,416,NA,2145,3.82284382284382,19.3939393939394
2018,6314,444,NA,3263,NA,8943,4.96477692049648,36.4866375936487
2014,4911,22,NA,140,NA,497,4.42655935613682,28.169014084507
2018,6345,98,NA,783,NA,2229,4.39659039928219,35.1278600269179
2014,4919,9.6865671641791,1,20,NA,195,4.96747034060467,10.2564102564103
2018,6354,68,NA,494,NA,1380,4.92753623188406,35.7971014492754
2014,4923,57,NA,305,NA,1537,3.70852309694209,19.8438516590761
2018,6356,21,NA,56,NA,144,14.5833333333333,38.8888888888889
2014,4924,9.6865671641791,1,114,NA,422,2.29539506260168,27.0142180094787
2018,6388,7.58461538461538,1,66,NA,323,2.34817813765182,20.4334365325077
2014,4934,126,NA,612,NA,2141,5.88510042036432,28.584773470341
2018,6404,57,NA,394,NA,1117,5.10295434198747,35.2730528200537
2014,4943,9.6865671641791,1,55,NA,285,3.39879549620319,19.2982456140351
2018,6416,51,NA,257,NA,950,5.36842105263158,27.0526315789474
2014,5004,243,NA,545,NA,2330,10.4291845493562,23.3905579399142
2018,6422,168,NA,1184,NA,3417,4.91659350307287,34.6502780216564
2014,5023,161,NA,649,NA,1486,10.8344549125168,43.6742934051144
2018,6430,360,NA,2681,NA,6266,5.74529205234599,42.7864666453878
2014,5026,10.2121212121212,1,113,NA,418,2.44309119907206,27.0334928229665
2018,6436,59,NA,794,NA,3497,1.6871604232199,22.7051758650272
2014,5028,26,NA,186,NA,881,2.95119182746879,21.1123723041998
2018,6461,26,NA,129,NA,483,5.38302277432712,26.7080745341615
2014,5035,315,NA,1168,NA,4065,7.74907749077491,28.7330873308733
2018,6469,7.58461538461538,1,54,NA,287,2.64272313052801,18.815331010453
2014,5036,462,NA,1932,NA,7775,5.94212218649518,24.8488745980707
2018,6482,7.58461538461538,1,72,NA,375,2.0225641025641,19.2
2014,5063,56,NA,295,NA,989,5.66228513650152,29.8281092012133
2018,6485,7.58461538461538,1,10.8771929824561,2,53,14.310595065312,20.5230056272757
2014,5070,361,NA,1392,NA,5177,6.97315047324705,26.8881591655399
2018,6491,7.58461538461538,1,51,NA,153,4.95726495726496,33.3333333333333
2014,5072,38,NA,275,NA,923,4.11700975081257,29.7941495124594
2018,6515,7.58461538461538,1,111,NA,854,0.888128265177445,12.9976580796253
2014,5102,328,NA,1399,NA,5049,6.49633590810061,27.7084571202218
2018,6517,29,NA,377,NA,3383,0.857227313035767,11.143955069465
2014,5103,293,NA,1268,NA,4378,6.6925536774783,28.9629968021928
2018,6526,7.58461538461538,1,25,NA,266,2.85135916714864,9.3984962406015
2014,5105,79,NA,511,NA,1556,5.07712082262211,32.840616966581
2018,6528,35,NA,333,NA,2866,1.22121423586881,11.6189811584089
2014,5222,135,NA,427,NA,1219,11.0746513535685,35.0287120590648
2018,6542,7.58461538461538,1,10.8771929824561,2,87,8.71794871794872,12.5025206694898
2014,5236,61,NA,322,NA,1043,5.84851390220518,30.8724832214765
2018,6548,0,NA,10.8771929824561,2,148,0,7.34945471787577
2014,5242,243,NA,1328,NA,6653,3.65248759957914,19.9609198857658
2018,6562,7.58461538461538,1,34,NA,319,2.37762237762238,10.6583072100313
2014,5243,54,NA,288,NA,1039,5.19730510105871,27.7189605389798
2018,6563,7.58461538461538,1,76,NA,1084,0.69968776610843,7.01107011070111
2014,5275,10.2121212121212,1,81,NA,431,2.36940167334599,18.7935034802784
2018,6571,7.58461538461538,1,10.8771929824561,2,41,18.4990619136961,26.5297389816003
2014,5277,10.2121212121212,1,82,NA,273,3.74070374070374,30.03663003663
2018,6577,7.58461538461538,1,10.8771929824561,2,95,7.98380566801619,11.449676823638
2014,5306,29,NA,306,NA,1137,2.55057167985928,26.9129287598945
2018,6592,24,NA,233,NA,2569,0.934215648112106,9.06967691708836
2014,5312,177,NA,843,NA,3822,4.63108320251177,22.0565149136578
2018,6593,7.58461538461538,1,163,NA,2784,0.272435897435897,5.85488505747126
2014,5313,177,NA,986,NA,3260,5.42944785276074,30.2453987730061
2018,6595,24,NA,126,NA,1244,1.92926045016077,10.1286173633441
2014,5318,10.2121212121212,1,95,NA,308,3.31562377016922,30.8441558441558
2018,6596,58,NA,570,NA,4733,1.22543841115572,12.0431016268751
2014,5334,10.2121212121212,1,33,NA,171,5.97200070884281,19.2982456140351
2018,6616,58,NA,742,NA,6276,0.924155513065647,11.8228170809433
2014,5400,1938,NA,5496,NA,13049,14.8517127749253,42.1181699747107
2018,6618,7.58461538461538,1,62,NA,425,1.78461538461538,14.5882352941176
2014,5412,299,NA,1426,NA,4911,6.08837304011403,29.0368560374669
2018,6631,0,NA,10.8771929824561,2,11,0,98.8835725677831
2014,5452,284,NA,1437,NA,4000,7.1,35.925
2018,6637,7.58461538461538,1,10.8771929824561,2,86,8.81932021466905,12.6478988168095
2014,5464,10.2121212121212,1,60,NA,274,3.72705153727052,21.8978102189781
2018,6653,7.58461538461538,1,189,NA,1088,0.697115384615385,17.3713235294118
2014,5502,162,NA,667,NA,3696,4.38311688311688,18.0465367965368
2018,6658,7.58461538461538,1,10.8771929824561,2,53,14.310595065312,20.5230056272757
2014,5604,55,NA,258,NA,1146,4.79930191972077,22.5130890052356
2018,6675,7.58461538461538,1,52,NA,458,1.65602955995969,11.353711790393
2014,5610,684,NA,3005,NA,14389,4.75363124609076,20.8840086176941
2018,6683,7.58461538461538,1,10.8771929824561,2,64,11.8509615384615,16.9956140350877
2014,5616,106,NA,632,NA,2316,4.57685664939551,27.2884283246978
2018,6718,7.58461538461538,1,78,NA,880,0.861888111888112,8.86363636363636
2014,5617,25,NA,123,NA,430,5.81395348837209,28.6046511627907
2018,6749,7.58461538461538,1,23,NA,150,5.05641025641026,15.3333333333333
2014,5624,57,NA,274,NA,1021,5.58276199804114,26.8364348677767
2018,6760,7.58461538461538,1,165,NA,1538,0.493147944383315,10.7282184655397
2014,5627,10.2121212121212,1,124,NA,601,1.69918822165078,20.6322795341098
2018,6773,7.58461538461538,1,22,NA,131,5.78978273634762,16.793893129771
2014,5642,44,NA,272,NA,1021,4.30950048971596,26.6405484818805
2018,6803,7.58461538461538,1,58,NA,866,0.875821637946349,6.69745958429561
2014,5646,20,NA,210,NA,966,2.0703933747412,21.7391304347826
2018,6809,7.58461538461538,1,39,NA,372,2.03887510339123,10.4838709677419
2014,5702,322,NA,1178,NA,4456,7.2262118491921,26.4362657091562
2018,6816,7.58461538461538,1,60,NA,924,0.820845820845821,6.49350649350649
2014,5704,41,NA,401,NA,1328,3.08734939759036,30.1957831325301
2018,6822,7.58461538461538,1,104,NA,946,0.801756383151732,10.9936575052854
2014,5706,102,NA,441,NA,1474,6.91994572591588,29.9185888738128
2018,6826,26,NA,242,NA,2646,0.982615268329554,9.145880574452
2014,5725,37,NA,195,NA,758,4.88126649076517,25.7255936675462
2018,6828,23,NA,250,NA,3271,0.703148884133293,7.64292265362274
2014,5735,22,NA,141,NA,714,3.0812324929972,19.7478991596639
2018,6855,23,NA,212,NA,2857,0.805040252012601,7.42037101855093
2014,5742,220,NA,917,NA,4295,5.12223515715949,21.3504074505239
2018,6862,7.58461538461538,1,152,NA,1584,0.478826728826729,9.5959595959596
2014,6032,261,NA,1514,NA,6147,4.24597364568082,24.6299007646006
